id_viaje,vehiculo_id,tipo_vehiculo,fecha,mes,hora_salida,hora_llegada_real,hora_llegada_estimada,distancia_km,numero_entregas,combustible_litros,estado_viaje,tiempo_entrega_horas,tiempo_estimado_horas,diferencia_tiempo_horas,cumplimiento,costo_combustible_usd
VIAJE-5920,VH-116,Tráiler,2025-02-01,2025-02,11:30:00,00:51:07,01:54:47,580.52,6,245.47,Completado,13.35,14.41,-1.0600000000000005,A tiempo,208.65
VIAJE-5921,VH-117,Camión ligero,2025-04-25,2025-04,13:21:00,04:28:49,02:58:44,1383.63,5,501.65,Cancelado,15.13,13.63,1.5,Retrasado,426.4
VIAJE-5922,VH-103,Furgoneta,2025-04-03,2025-04,10:09:00,05:27:48,06:59:02,1304.73,1,538.1,Retrasado,19.31,20.83,-1.5199999999999996,A tiempo,457.38
VIAJE-5923,VH-105,Camión pesado,2025-04-09,2025-04,06:09:00,21:44:57,23:21:08,650.63,6,210.78,Completado,15.6,17.2,-1.5999999999999996,A tiempo,179.16
VIAJE-5924,VH-113,Tráiler,2025-04-30,2025-04,08:02:00,02:30:21,02:17:17,880.44,1,230.88,Cancelado,18.47,18.25,0.21999999999999886,Retrasado,196.25
VIAJE-5925,VH-114,Camión ligero,2025-04-03,2025-04,12:51:00,02:58:27,05:04:17,792.29,5,317.33,Retrasado,14.12,16.22,-2.0999999999999996,A tiempo,269.73
VIAJE-5926,VH-121,Camión ligero,2025-02-25,2025-02,07:31:00,00:08:49,21:43:55,1149.95,5,330.2,Retrasado,16.63,14.22,2.4099999999999984,Retrasado,280.67
VIAJE-5927,VH-109,Camión ligero,2025-03-19,2025-03,14:54:00,07:49:06,07:13:35,818.2,2,231.06,Completado,16.92,16.33,0.5900000000000034,Retrasado,196.4
VIAJE-5928,VH-110,Furgoneta,2025-04-11,2025-04,14:25:00,13:33:17,14:19:57,3098.87,2,1291.55,Completado,23.14,23.92,-0.7800000000000011,A tiempo,1097.82
VIAJE-5929,VH-114,Tráiler,2025-04-20,2025-04,10:08:00,12:36:23,12:44:32,138.76,4,38.68,Completado,2.47,2.61,-0.13999999999999968,A tiempo,32.88
VIAJE-5930,VH-122,Camión pesado,2025-03-28,2025-03,09:46:00,12:59:49,12:19:25,1819.92,4,505.34,Cancelado,3.23,2.56,0.6699999999999999,Retrasado,429.54
VIAJE-5931,VH-104,Camión pesado,2025-05-16,2025-05,12:46:00,13:56:54,13:14:29,1234.09,1,474.34,Completado,1.18,0.47,0.71,Retrasado,403.19
VIAJE-5932,VH-108,Tráiler,2025-06-01,2025-06,09:11:00,13:49:47,14:12:59,201.59,3,60.87,Completado,4.65,5.03,-0.3799999999999999,A tiempo,51.74
VIAJE-5933,VH-100,Camión pesado,2025-05-02,2025-05,09:36:00,06:50:00,07:26:46,708.19,3,240.7,Completado,21.23,21.85,-0.620000000000001,A tiempo,204.6
VIAJE-5934,VH-124,Camión ligero,2025-03-22,2025-03,09:43:00,17:54:12,13:38:00,1379.75,4,475.65,Cancelado,8.19,3.92,4.27,Retrasado,404.3
VIAJE-5935,VH-114,Tráiler,2025-03-28,2025-03,11:16:00,20:34:14,21:08:29,595.66,5,152.21,Cancelado,9.3,9.87,-0.5699999999999985,A tiempo,129.38
VIAJE-5936,VH-108,Camión pesado,2025-02-16,2025-02,13:13:00,06:47:27,06:14:07,2493.77,2,726.31,Completado,17.57,17.02,0.5500000000000007,Retrasado,617.36
VIAJE-5937,VH-122,Camión pesado,2025-02-14,2025-02,08:30:00,15:15:04,15:55:11,408.2,4,155.22,Retrasado,6.75,7.42,-0.6699999999999999,A tiempo,131.94
VIAJE-5938,VH-113,Camión ligero,2025-05-06,2025-05,07:27:00,17:00:41,17:20:47,584.95,2,209.79,Completado,9.56,9.9,-0.33999999999999986,A tiempo,178.32
VIAJE-5939,VH-109,Furgoneta,2025-05-22,2025-05,12:36:00,16:03:32,19:41:01,859.34,2,358.44,Cancelado,3.46,7.08,-3.62,A tiempo,304.67
VIAJE-5940,VH-100,Camión pesado,2025-05-30,2025-05,08:11:00,11:32:39,12:02:36,125.06,4,55.88,Cancelado,3.36,3.86,-0.5,A tiempo,47.5
VIAJE-5941,VH-100,Camión ligero,2025-03-10,2025-03,08:43:00,05:00:09,02:19:41,1010.61,1,363.09,Completado,20.29,17.61,2.6799999999999997,Retrasado,308.63
VIAJE-5942,VH-114,Tráiler,2025-01-05,2025-01,09:51:00,09:44:54,08:58:02,2203.45,2,893.95,Completado,23.9,23.12,0.7799999999999976,Retrasado,759.86
VIAJE-5943,VH-121,Camión ligero,2025-01-09,2025-01,10:37:00,21:44:15,20:40:54,415.82,4,180.2,Retrasado,11.12,10.06,1.0599999999999987,Retrasado,153.17
VIAJE-5944,VH-118,Camión pesado,2025-01-29,2025-01,13:10:00,17:04:26,21:04:59,1710.74,4,741.05,Completado,3.91,7.92,-4.01,A tiempo,629.89
VIAJE-5945,VH-117,Camión pesado,2025-05-25,2025-05,06:47:00,03:04:38,00:24:14,1363.46,3,581.1,Cancelado,20.29,17.62,2.669999999999998,Retrasado,493.94
VIAJE-5946,VH-123,Furgoneta,2025-01-28,2025-01,09:47:00,15:36:00,12:32:27,1046.23,6,420.19,Completado,5.82,2.76,3.0600000000000005,Retrasado,357.16
VIAJE-5947,VH-117,Camión ligero,2025-02-10,2025-02,07:52:00,03:41:49,02:29:53,871.0,1,352.3,Retrasado,19.83,18.63,1.1999999999999993,Retrasado,299.46
VIAJE-5948,VH-101,Camión pesado,2025-04-21,2025-04,12:28:00,08:38:34,08:21:43,872.52,2,247.13,Completado,20.18,19.9,0.28000000000000114,Retrasado,210.06
VIAJE-5949,VH-111,Camión pesado,2025-05-31,2025-05,13:16:00,19:56:39,15:33:28,1689.24,3,666.5,Cancelado,6.68,2.29,4.39,Retrasado,566.52
VIAJE-5950,VH-117,Tráiler,2025-03-19,2025-03,06:26:00,18:50:59,22:38:06,2540.0,4,646.02,Completado,12.42,16.2,-3.7799999999999994,A tiempo,549.12
VIAJE-5951,VH-117,Camión ligero,2025-06-20,2025-06,07:36:00,05:45:07,23:28:21,2943.48,5,845.47,Completado,22.15,15.87,6.279999999999999,Retrasado,718.65
VIAJE-5952,VH-111,Furgoneta,2025-03-02,2025-03,06:17:00,20:11:58,20:33:12,736.12,1,209.55,Completado,13.92,14.27,-0.34999999999999964,A tiempo,178.12
VIAJE-5953,VH-111,Camión pesado,2025-03-05,2025-03,09:11:00,11:29:06,11:11:10,84.5,3,23.73,Completado,2.3,2.0,0.2999999999999998,Retrasado,20.17
VIAJE-5954,VH-120,Furgoneta,2025-03-30,2025-03,06:07:00,12:33:12,10:34:41,1801.11,3,737.09,Completado,6.44,4.46,1.9800000000000004,Retrasado,626.53
VIAJE-5955,VH-107,Tráiler,2025-05-29,2025-05,14:52:00,18:22:05,20:42:22,1441.38,6,540.17,Completado,3.5,5.84,-2.34,A tiempo,459.14
VIAJE-5956,VH-106,Camión pesado,2025-03-17,2025-03,09:25:00,05:41:48,23:09:03,2377.13,2,849.78,Completado,20.28,13.73,6.550000000000001,Retrasado,722.31
VIAJE-5957,VH-118,Camión pesado,2025-02-01,2025-02,08:53:00,07:18:56,01:36:39,1893.44,3,806.49,Completado,22.43,16.73,5.699999999999999,Retrasado,685.52
VIAJE-5958,VH-114,Furgoneta,2025-06-03,2025-06,12:20:00,08:05:10,03:16:51,2383.19,5,622.7,Completado,19.75,14.95,4.800000000000001,Retrasado,529.3
VIAJE-5959,VH-107,Tráiler,2025-04-13,2025-04,09:04:00,09:11:53,07:35:24,1022.21,3,268.96,Completado,0.13,22.52,-22.39,A tiempo,228.62
VIAJE-5960,VH-112,Camión pesado,2025-06-02,2025-06,10:41:00,16:57:25,16:39:34,239.19,4,106.96,Completado,6.27,5.98,0.28999999999999915,Retrasado,90.92
VIAJE-5961,VH-118,Camión pesado,2025-02-16,2025-02,12:28:00,17:57:47,17:45:10,215.27,4,84.93,Completado,5.5,5.29,0.20999999999999996,Retrasado,72.19
VIAJE-5962,VH-113,Furgoneta,2025-05-02,2025-05,11:09:00,19:52:04,17:25:56,1647.27,4,445.71,Completado,8.72,6.28,2.4400000000000004,Retrasado,378.85
VIAJE-5963,VH-122,Camión ligero,2025-06-08,2025-06,12:07:00,10:45:03,07:23:10,1372.95,1,506.09,Cancelado,22.63,19.27,3.3599999999999994,Retrasado,430.18
VIAJE-5964,VH-108,Furgoneta,2025-02-05,2025-02,10:03:00,20:50:18,20:21:55,627.95,1,185.91,Completado,10.79,10.32,0.46999999999999886,Retrasado,158.02
VIAJE-5965,VH-111,Camión ligero,2025-03-23,2025-03,07:17:00,18:56:16,19:13:27,709.49,1,192.28,Completado,11.65,11.94,-0.28999999999999915,A tiempo,163.44
VIAJE-5966,VH-121,Camión ligero,2025-05-13,2025-05,13:31:00,09:42:49,06:32:37,2140.89,2,794.47,Completado,20.2,17.03,3.169999999999998,Retrasado,675.3
VIAJE-5967,VH-111,Furgoneta,2025-02-03,2025-02,08:05:00,09:09:44,10:07:39,989.39,3,381.0,Cancelado,1.08,2.04,-0.96,A tiempo,323.85
VIAJE-5968,VH-103,Camión pesado,2025-01-02,2025-01,10:49:00,13:46:56,13:43:24,1340.34,4,437.54,Cancelado,2.97,2.91,0.06000000000000005,Retrasado,371.91
VIAJE-5969,VH-106,Camión pesado,2025-03-02,2025-03,08:37:00,13:44:12,10:12:03,1523.79,3,646.88,Completado,5.12,1.58,3.54,Retrasado,549.85
VIAJE-5970,VH-105,Furgoneta,2025-04-30,2025-04,14:42:00,06:01:56,07:47:45,725.71,1,229.84,Cancelado,15.33,17.1,-1.7700000000000014,A tiempo,195.36
VIAJE-5971,VH-111,Camión pesado,2025-05-19,2025-05,08:49:00,01:33:57,23:43:54,795.42,4,324.3,Completado,16.75,14.91,1.8399999999999999,Retrasado,275.66
VIAJE-5972,VH-123,Furgoneta,2025-04-12,2025-04,13:08:00,21:25:21,19:32:06,1974.71,3,579.26,Completado,8.29,6.4,1.8899999999999988,Retrasado,492.37
VIAJE-5973,VH-123,Furgoneta,2025-01-21,2025-01,12:10:00,15:43:02,11:39:21,1016.74,3,275.8,Completado,3.55,23.49,-19.939999999999998,A tiempo,234.43
VIAJE-5974,VH-111,Tráiler,2025-02-13,2025-02,10:28:00,20:23:00,21:09:30,460.61,5,196.29,Completado,9.92,10.69,-0.7699999999999996,A tiempo,166.85
VIAJE-5975,VH-102,Camión pesado,2025-02-11,2025-02,09:59:00,00:33:56,23:08:37,605.15,5,152.67,Completado,14.58,13.16,1.42,Retrasado,129.77
VIAJE-5976,VH-119,Tráiler,2025-04-11,2025-04,08:53:00,18:47:24,17:45:27,1071.12,4,323.97,Completado,9.91,8.87,1.040000000000001,Retrasado,275.37
VIAJE-5977,VH-101,Furgoneta,2025-04-21,2025-04,09:11:00,14:15:14,13:33:11,321.67,6,126.56,Cancelado,5.07,4.37,0.7000000000000002,Retrasado,107.58
VIAJE-5978,VH-102,Camión ligero,2025-01-22,2025-01,09:15:00,04:18:13,02:27:40,724.65,5,204.4,Retrasado,19.05,17.21,1.8399999999999999,Retrasado,173.74
VIAJE-5979,VH-102,Camión ligero,2025-06-01,2025-06,09:24:00,02:36:00,08:20:55,2381.09,4,1039.0,Completado,17.2,22.95,-5.75,A tiempo,883.15
VIAJE-5980,VH-114,Tráiler,2025-06-18,2025-06,06:20:00,02:43:55,04:15:07,938.54,6,390.61,Completado,20.4,21.92,-1.5200000000000031,A tiempo,332.02
VIAJE-5981,VH-115,Tráiler,2025-02-03,2025-02,12:18:00,00:20:45,22:34:34,614.69,3,224.05,Completado,12.05,10.28,1.7700000000000014,Retrasado,190.44
VIAJE-5982,VH-114,Camión pesado,2025-02-21,2025-02,10:27:00,16:35:45,15:56:40,387.49,6,114.15,Completado,6.15,5.49,0.6600000000000001,Retrasado,97.03
VIAJE-5983,VH-106,Camión pesado,2025-04-16,2025-04,07:00:00,14:34:26,12:31:10,1948.2,3,523.35,Retrasado,7.57,5.52,2.0500000000000007,Retrasado,444.85
VIAJE-5984,VH-109,Camión pesado,2025-02-21,2025-02,07:24:00,01:27:08,23:22:28,1191.41,3,476.29,Retrasado,18.05,15.97,2.08,Retrasado,404.85
VIAJE-5985,VH-105,Tráiler,2025-05-01,2025-05,12:33:00,07:12:09,06:45:57,1269.14,1,493.07,Completado,18.65,18.22,0.4299999999999997,Retrasado,419.11
VIAJE-5986,VH-119,Furgoneta,2025-02-16,2025-02,06:52:00,21:37:44,21:30:40,695.94,1,293.46,Completado,14.76,14.64,0.11999999999999922,Retrasado,249.44
VIAJE-5987,VH-116,Tráiler,2025-01-06,2025-01,07:53:00,00:48:35,20:59:19,2242.32,5,695.02,Completado,16.93,13.11,3.8200000000000003,Retrasado,590.77
VIAJE-5988,VH-101,Camión pesado,2025-03-15,2025-03,14:14:00,12:43:01,09:52:08,914.28,3,319.31,Completado,22.48,19.64,2.84,Retrasado,271.41
VIAJE-5989,VH-108,Furgoneta,2025-04-20,2025-04,11:50:00,22:51:58,22:03:25,694.6,5,252.87,Completado,11.03,10.22,0.8099999999999987,Retrasado,214.94
VIAJE-5990,VH-105,Furgoneta,2025-03-17,2025-03,14:23:00,02:40:11,01:46:38,1637.97,2,595.51,Completado,12.29,11.39,0.8999999999999986,Retrasado,506.18
VIAJE-5991,VH-122,Tráiler,2025-02-14,2025-02,09:33:00,07:30:29,08:30:53,1278.93,1,570.21,Completado,21.96,22.96,-1.0,A tiempo,484.68
VIAJE-5992,VH-119,Furgoneta,2025-02-28,2025-02,14:55:00,08:25:42,09:41:58,1145.73,4,347.82,Completado,17.51,18.78,-1.2699999999999996,A tiempo,295.65
VIAJE-5993,VH-112,Furgoneta,2025-03-02,2025-03,11:49:00,16:57:18,17:40:04,892.81,1,262.55,Cancelado,5.14,5.85,-0.71,A tiempo,223.17
VIAJE-5994,VH-102,Furgoneta,2025-06-22,2025-06,12:03:00,04:04:02,03:38:15,1022.82,6,274.91,Completado,16.02,15.59,0.4299999999999997,Retrasado,233.67
VIAJE-5995,VH-114,Furgoneta,2025-03-12,2025-03,09:29:00,13:50:23,13:53:42,257.51,1,87.62,Completado,4.36,4.41,-0.04999999999999982,A tiempo,74.48
VIAJE-5996,VH-113,Furgoneta,2025-04-17,2025-04,13:08:00,22:23:14,21:25:51,1513.33,2,658.18,Completado,9.25,8.3,0.9499999999999993,Retrasado,559.45
VIAJE-5997,VH-111,Furgoneta,2025-01-23,2025-01,14:23:00,05:56:28,00:24:20,2368.01,5,620.33,Retrasado,15.56,10.02,5.540000000000001,Retrasado,527.28
VIAJE-5998,VH-115,Camión pesado,2025-05-28,2025-05,07:00:00,20:44:42,22:58:54,1597.48,1,606.98,Cancelado,13.74,15.98,-2.24,A tiempo,515.93
VIAJE-5999,VH-112,Camión ligero,2025-03-16,2025-03,09:23:00,06:19:50,05:18:33,1367.69,1,351.91,Completado,20.95,19.93,1.0199999999999996,Retrasado,299.12
VIAJE-6000,VH-114,Furgoneta,2025-04-19,2025-04,14:15:00,01:58:06,01:45:28,537.35,6,157.01,Retrasado,11.72,11.51,0.21000000000000085,Retrasado,133.46
VIAJE-6001,VH-115,Camión ligero,2025-05-21,2025-05,08:11:00,19:59:18,00:24:20,1676.59,4,634.55,Completado,11.8,16.22,-4.419999999999998,A tiempo,539.37
VIAJE-6002,VH-119,Camión ligero,2025-05-12,2025-05,13:32:00,21:17:50,21:19:11,1500.41,2,473.98,Cancelado,7.76,7.79,-0.03000000000000025,A tiempo,402.88
VIAJE-6003,VH-101,Tráiler,2025-05-01,2025-05,09:36:00,06:40:35,07:55:06,889.17,2,345.64,Cancelado,21.08,22.32,-1.240000000000002,A tiempo,293.79
VIAJE-6004,VH-124,Tráiler,2025-04-13,2025-04,06:47:00,23:35:59,21:25:41,2528.69,6,643.25,Completado,16.82,14.64,2.1799999999999997,Retrasado,546.76
VIAJE-6005,VH-118,Camión pesado,2025-02-05,2025-02,07:44:00,06:40:56,06:08:57,929.3,5,362.46,Completado,22.95,22.42,0.5299999999999976,Retrasado,308.09
VIAJE-6006,VH-117,Tráiler,2025-06-24,2025-06,13:01:00,09:44:41,11:22:38,792.59,1,261.91,Completado,20.73,22.36,-1.629999999999999,A tiempo,222.62
VIAJE-6007,VH-118,Camión ligero,2025-05-02,2025-05,09:51:00,14:32:23,17:27:37,1064.18,5,283.09,Cancelado,4.69,7.61,-2.92,A tiempo,240.63
VIAJE-6008,VH-117,Camión pesado,2025-05-06,2025-05,07:35:00,16:39:48,17:24:22,527.54,2,156.51,Completado,9.08,9.82,-0.7400000000000002,A tiempo,133.03
VIAJE-6009,VH-114,Camión ligero,2025-05-17,2025-05,12:52:00,05:04:03,03:55:29,2188.14,2,674.79,Completado,16.2,15.06,1.1399999999999988,Retrasado,573.57
VIAJE-6010,VH-106,Camión pesado,2025-01-23,2025-01,09:20:00,01:14:51,02:09:57,1107.37,5,301.86,Completado,15.91,16.83,-0.9199999999999982,A tiempo,256.58
VIAJE-6011,VH-124,Tráiler,2025-04-26,2025-04,06:24:00,11:56:43,14:46:39,961.42,3,324.8,Completado,5.55,8.38,-2.830000000000001,A tiempo,276.08
VIAJE-6012,VH-111,Furgoneta,2025-06-05,2025-06,14:10:00,12:15:42,17:57:56,1883.55,5,750.59,Completado,22.09,3.8,18.29,Retrasado,638.0
VIAJE-6013,VH-121,Camión pesado,2025-01-14,2025-01,08:50:00,02:55:31,21:33:46,2404.79,6,949.74,Completado,18.09,12.73,5.359999999999999,Retrasado,807.28
VIAJE-6014,VH-113,Tráiler,2025-05-09,2025-05,06:24:00,13:33:53,15:05:30,2124.0,3,818.93,Completado,7.16,8.69,-1.5299999999999994,A tiempo,696.09
VIAJE-6015,VH-120,Camión ligero,2025-01-27,2025-01,12:41:00,05:49:31,11:01:18,2686.55,5,1025.28,Cancelado,17.14,22.34,-5.199999999999999,A tiempo,871.49
VIAJE-6016,VH-102,Furgoneta,2025-01-01,2025-01,09:28:00,23:06:12,04:02:11,1301.38,1,579.72,Retrasado,13.64,18.57,-4.93,A tiempo,492.76
VIAJE-6017,VH-120,Furgoneta,2025-01-11,2025-01,13:56:00,18:08:16,18:11:15,131.36,6,46.44,Completado,4.2,4.25,-0.04999999999999982,A tiempo,39.47
VIAJE-6018,VH-114,Camión pesado,2025-04-13,2025-04,08:33:00,18:10:04,17:13:36,652.42,5,276.64,Completado,9.62,8.68,0.9399999999999995,Retrasado,235.14
VIAJE-6019,VH-109,Furgoneta,2025-01-08,2025-01,06:29:00,15:15:33,16:29:09,441.48,5,194.38,Completado,8.78,10.0,-1.2200000000000006,A tiempo,165.22
VIAJE-6020,VH-120,Tráiler,2025-06-11,2025-06,10:05:00,15:32:43,16:15:41,281.81,4,109.08,Cancelado,5.46,6.18,-0.7199999999999998,A tiempo,92.72
VIAJE-6021,VH-112,Camión ligero,2025-02-13,2025-02,13:25:00,09:26:40,09:37:38,613.3,1,256.44,Completado,20.03,20.21,-0.17999999999999972,A tiempo,217.97
VIAJE-6022,VH-119,Camión ligero,2025-04-27,2025-04,06:40:00,19:30:27,16:07:56,1363.45,4,586.65,Completado,12.84,9.47,3.369999999999999,Retrasado,498.65
VIAJE-6023,VH-108,Furgoneta,2025-02-25,2025-02,11:51:00,17:12:49,18:27:49,1621.13,2,513.58,Cancelado,5.36,6.61,-1.25,A tiempo,436.54
VIAJE-6024,VH-121,Tráiler,2025-01-02,2025-01,07:11:00,09:41:13,10:00:37,149.86,6,41.74,Completado,2.5,2.83,-0.33000000000000007,A tiempo,35.48
VIAJE-6025,VH-121,Furgoneta,2025-02-25,2025-02,12:38:00,15:29:14,15:52:42,95.9,2,32.77,Completado,2.85,3.25,-0.3999999999999999,A tiempo,27.85
VIAJE-6026,VH-100,Camión pesado,2025-05-22,2025-05,10:36:00,09:21:43,06:20:57,1432.11,6,532.76,Retrasado,22.76,19.75,3.0100000000000016,Retrasado,452.85
VIAJE-6027,VH-100,Camión pesado,2025-03-17,2025-03,09:24:00,02:02:21,01:04:57,1061.23,6,340.0,Completado,16.64,15.68,0.9600000000000009,Retrasado,289.0
VIAJE-6028,VH-122,Tráiler,2025-03-07,2025-03,14:48:00,20:26:28,20:55:54,289.46,4,117.46,Completado,5.64,6.13,-0.4900000000000002,A tiempo,99.84
VIAJE-6029,VH-121,Camión ligero,2025-03-04,2025-03,12:52:00,23:08:39,23:37:31,2180.6,5,596.99,Cancelado,10.28,10.76,-0.4800000000000004,A tiempo,507.44
VIAJE-6030,VH-114,Tráiler,2025-03-05,2025-03,14:23:00,05:05:59,03:33:52,860.8,4,249.22,Completado,14.72,13.18,1.540000000000001,Retrasado,211.84
VIAJE-6031,VH-107,Tráiler,2025-01-10,2025-01,12:25:00,03:31:45,09:02:45,2118.84,5,702.5,Cancelado,15.11,20.63,-5.52,A tiempo,597.12
VIAJE-6032,VH-102,Camión pesado,2025-04-06,2025-04,10:36:00,02:09:48,06:58:16,2718.47,6,752.96,Completado,15.56,20.37,-4.8100000000000005,A tiempo,640.02
VIAJE-6033,VH-108,Camión pesado,2025-06-04,2025-06,14:24:00,00:53:16,01:15:54,717.89,5,181.06,Retrasado,10.49,10.87,-0.379999999999999,A tiempo,153.9
VIAJE-6034,VH-112,Camión ligero,2025-04-27,2025-04,12:11:00,22:53:02,00:26:30,468.58,5,202.3,Cancelado,10.7,12.26,-1.5600000000000005,A tiempo,171.96
VIAJE-6035,VH-121,Camión pesado,2025-05-31,2025-05,14:15:00,02:09:19,02:04:29,715.04,6,317.84,Cancelado,11.91,11.82,0.08999999999999986,Retrasado,270.16
VIAJE-6036,VH-116,Tráiler,2025-05-07,2025-05,13:39:00,00:15:55,22:42:44,707.56,4,194.07,Completado,10.62,9.06,1.5599999999999987,Retrasado,164.96
VIAJE-6037,VH-116,Camión pesado,2025-01-13,2025-01,14:55:00,06:03:38,01:18:44,2576.01,2,747.12,Cancelado,15.14,10.4,4.74,Retrasado,635.05
VIAJE-6038,VH-123,Camión pesado,2025-06-03,2025-06,07:09:00,06:44:16,23:39:46,2193.71,1,577.6,Completado,23.59,16.51,7.079999999999998,Retrasado,490.96
VIAJE-6039,VH-101,Tráiler,2025-04-13,2025-04,08:53:00,15:15:45,19:25:25,1819.1,1,565.73,Completado,6.38,10.54,-4.159999999999999,A tiempo,480.87
VIAJE-6040,VH-101,Furgoneta,2025-05-25,2025-05,07:13:00,23:02:25,00:31:09,485.28,5,169.43,Completado,15.82,17.3,-1.4800000000000004,A tiempo,144.02
VIAJE-6041,VH-120,Tráiler,2025-02-03,2025-02,06:37:00,12:48:35,15:49:28,1430.89,3,467.54,Completado,6.19,9.21,-3.0200000000000005,A tiempo,397.41
VIAJE-6042,VH-123,Camión pesado,2025-03-17,2025-03,06:21:00,12:55:11,08:50:39,1784.57,2,511.33,Completado,6.57,2.49,4.08,Retrasado,434.63
VIAJE-6043,VH-107,Camión ligero,2025-05-26,2025-05,13:27:00,11:08:34,11:56:21,1468.53,1,443.8,Cancelado,21.69,22.49,-0.7999999999999972,A tiempo,377.23
VIAJE-6044,VH-112,Camión pesado,2025-05-26,2025-05,14:58:00,13:42:52,20:33:17,2929.14,6,949.05,Cancelado,22.75,5.59,17.16,Retrasado,806.69
VIAJE-6045,VH-104,Camión ligero,2025-01-22,2025-01,13:42:00,08:28:00,08:10:38,1034.39,1,343.11,Completado,18.77,18.48,0.28999999999999915,Retrasado,291.64
VIAJE-6046,VH-116,Tráiler,2025-05-27,2025-05,11:30:00,20:32:06,20:55:11,547.33,6,221.26,Completado,9.04,9.42,-0.3800000000000008,A tiempo,188.07
VIAJE-6047,VH-109,Camión pesado,2025-03-20,2025-03,13:16:00,20:48:37,21:51:40,275.61,2,105.1,Retrasado,7.54,8.59,-1.0499999999999998,A tiempo,89.34
VIAJE-6048,VH-121,Furgoneta,2025-04-14,2025-04,07:00:00,11:23:03,11:34:17,217.49,2,57.56,Completado,4.38,4.57,-0.1900000000000004,A tiempo,48.93
VIAJE-6049,VH-101,Camión pesado,2025-04-18,2025-04,07:48:00,12:16:39,09:15:30,1609.83,1,509.84,Cancelado,4.48,1.46,3.0200000000000005,Retrasado,433.36
VIAJE-6050,VH-123,Camión ligero,2025-06-01,2025-06,09:33:00,09:49:36,07:34:05,932.2,1,369.48,Completado,0.28,22.02,-21.74,A tiempo,314.06
VIAJE-6051,VH-109,Furgoneta,2025-04-25,2025-04,10:35:00,16:35:39,15:58:31,1836.35,4,622.13,Cancelado,6.01,5.39,0.6200000000000001,Retrasado,528.81
VIAJE-6052,VH-113,Camión pesado,2025-02-27,2025-02,11:04:00,07:31:29,12:01:07,2907.31,6,967.28,Completado,20.46,0.95,19.51,Retrasado,822.19
VIAJE-6053,VH-124,Camión ligero,2025-05-01,2025-05,06:58:00,16:37:02,12:28:36,2158.14,3,839.55,Completado,9.65,5.51,4.140000000000001,Retrasado,713.62
VIAJE-6054,VH-117,Furgoneta,2025-01-21,2025-01,10:22:00,06:00:32,06:37:39,1352.64,1,358.01,Completado,19.64,20.26,-0.620000000000001,A tiempo,304.31
VIAJE-6055,VH-116,Camión ligero,2025-03-30,2025-03,11:34:00,23:41:53,21:45:26,2137.42,1,891.38,Completado,12.13,10.19,1.9400000000000013,Retrasado,757.67
VIAJE-6056,VH-108,Tráiler,2025-06-21,2025-06,11:15:00,16:57:17,12:55:00,1030.13,4,358.88,Retrasado,5.7,1.67,4.03,Retrasado,305.05
VIAJE-6057,VH-100,Camión ligero,2025-03-14,2025-03,06:37:00,19:55:29,20:47:25,840.48,1,263.73,Completado,13.31,14.17,-0.8599999999999994,A tiempo,224.17
VIAJE-6058,VH-103,Furgoneta,2025-01-05,2025-01,09:38:00,06:05:48,01:48:16,2599.95,2,1068.2,Completado,20.46,16.17,4.289999999999999,Retrasado,907.97
VIAJE-6059,VH-121,Camión pesado,2025-05-31,2025-05,12:25:00,01:47:17,04:22:56,2267.97,6,675.2,Completado,13.37,15.97,-2.6000000000000014,A tiempo,573.92
VIAJE-6060,VH-117,Tráiler,2025-06-25,2025-06,10:40:00,09:23:00,08:36:35,2791.31,6,999.56,Completado,22.72,21.94,0.7799999999999976,Retrasado,849.63
VIAJE-6061,VH-112,Furgoneta,2025-02-10,2025-02,11:05:00,09:44:28,08:51:50,2112.93,6,781.92,Completado,22.66,21.78,0.879999999999999,Retrasado,664.63
VIAJE-6062,VH-123,Camión pesado,2025-03-29,2025-03,12:08:00,23:20:14,00:58:08,754.05,5,233.75,Completado,11.2,12.84,-1.6400000000000006,A tiempo,198.69
VIAJE-6063,VH-116,Camión ligero,2025-04-21,2025-04,13:02:00,14:17:25,14:09:40,1732.59,5,768.86,Cancelado,1.26,1.13,0.13000000000000012,Retrasado,653.53
VIAJE-6064,VH-105,Camión ligero,2025-06-23,2025-06,07:38:00,17:48:02,21:06:16,1151.66,6,432.84,Completado,10.17,13.47,-3.3000000000000007,A tiempo,367.91
VIAJE-6065,VH-107,Camión ligero,2025-01-24,2025-01,09:43:00,03:05:59,01:35:32,1481.95,4,399.01,Cancelado,17.38,15.88,1.4999999999999982,Retrasado,339.16
VIAJE-6066,VH-108,Furgoneta,2025-05-24,2025-05,06:21:00,15:50:54,16:17:56,436.68,2,118.9,Retrasado,9.5,9.95,-0.4499999999999993,A tiempo,101.06
VIAJE-6067,VH-101,Furgoneta,2025-04-27,2025-04,08:09:00,10:58:55,11:08:00,110.55,4,38.16,Completado,2.83,2.98,-0.1499999999999999,A tiempo,32.44
VIAJE-6068,VH-111,Furgoneta,2025-03-17,2025-03,13:46:00,23:53:05,01:42:57,2101.63,5,810.77,Completado,10.12,11.95,-1.83,A tiempo,689.15
VIAJE-6069,VH-120,Camión pesado,2025-01-21,2025-01,13:48:00,18:43:19,19:11:55,224.53,1,81.83,Completado,4.92,5.4,-0.4800000000000004,A tiempo,69.56
