id_viaje,vehiculo_id,tipo_vehiculo,fecha,hora_salida,hora_llegada_real,hora_llegada_estimada,distancia_km,numero_entregas,combustible_litros,estado_viaje
VIAJE-6360,VH-113,Tráiler,2025-03-07,06:46:00,02:15:59,01:27:30,1289.49,2,400.76,Completado
VIAJE-6361,VH-107,Furgoneta,2025-03-26,07:17:00,02:48:03,05:34:59,920.56,5,352.14,Retrasado
VIAJE-6362,VH-111,Camión pesado,2025-06-20,10:32:00,21:39:18,22:50:36,465.63,6,178.0,Completado
VIAJE-6363,VH-120,Tráiler,2025-06-11,08:54:00,06:03:30,09:05:48,1053.29,4,438.14,Cancelado
VIAJE-6364,VH-110,Camión pesado,2025-02-09,06:55:00,15:24:52,15:39:12,1573.83,3,394.9,Cancelado
VIAJE-6365,VH-119,Furgoneta,2025-03-04,08:49:00,03:28:20,04:15:04,1976.69,5,753.86,Completado
VIAJE-6366,VH-109,Camión pesado,2025-04-21,11:55:00,14:33:10,16:52:26,1178.42,6,369.82,Completado
VIAJE-6367,VH-111,Camión ligero,2025-06-02,08:34:00,22:56:49,00:20:21,698.02,6,181.64,Completado
VIAJE-6368,VH-108,Camión pesado,2025-06-04,09:36:00,13:42:04,14:12:41,199.72,2,69.5,Completado
VIAJE-6369,VH-118,Furgoneta,2025-03-11,11:42:00,18:37:43,19:12:22,1776.08,2,454.17,Retrasado
VIAJE-6370,VH-104,Furgoneta,2025-05-24,11:07:00,05:24:59,06:29:57,1044.26,6,262.08,Completado
VIAJE-6371,VH-100,Camión pesado,2025-05-24,07:19:00,18:57:49,17:42:11,455.15,1,156.02,Completado
VIAJE-6372,VH-124,Camión pesado,2025-02-27,13:39:00,07:08:23,01:53:43,2503.38,2,987.11,Completado
VIAJE-6373,VH-103,Camión pesado,2025-03-03,11:36:00,14:56:34,14:50:37,233.17,2,66.9,Retrasado
VIAJE-6374,VH-108,Camión pesado,2025-05-22,12:53:00,21:57:46,20:24:51,2191.34,6,851.07,Cancelado
VIAJE-6375,VH-111,Tráiler,2025-02-27,14:12:00,17:41:03,15:58:26,1568.69,3,691.65,Completado
VIAJE-6376,VH-120,Tráiler,2025-01-11,07:37:00,20:17:44,20:55:31,427.92,4,185.99,Completado
VIAJE-6377,VH-111,Furgoneta,2025-06-25,09:44:00,08:36:21,06:06:23,714.77,4,205.35,Completado
VIAJE-6378,VH-113,Tráiler,2025-02-21,09:28:00,22:58:29,00:22:35,456.83,2,175.22,Retrasado
VIAJE-6379,VH-111,Tráiler,2025-02-12,12:16:00,06:52:59,00:51:30,1574.77,4,474.81,Completado
VIAJE-6380,VH-116,Tráiler,2025-04-11,08:00:00,13:06:04,13:43:16,1958.98,4,522.59,Retrasado
VIAJE-6381,VH-107,Camión ligero,2025-03-02,11:04:00,09:06:52,07:51:46,1097.17,1,281.42,Completado
VIAJE-6382,VH-123,Camión pesado,2025-02-02,12:28:00,00:56:04,02:37:34,774.92,2,227.1,Completado
VIAJE-6383,VH-124,Camión ligero,2025-03-20,14:22:00,07:28:34,09:19:43,1382.03,3,361.31,Completado
VIAJE-6384,VH-119,Camión pesado,2025-04-13,10:23:00,14:30:30,14:06:25,235.88,5,93.05,Completado
VIAJE-6385,VH-107,Furgoneta,2025-02-03,13:23:00,02:40:13,23:08:40,1777.19,4,660.98,Completado
VIAJE-6386,VH-122,Furgoneta,2025-03-16,06:47:00,21:54:15,22:00:03,610.14,1,238.84,Completado
VIAJE-6387,VH-107,Tráiler,2025-06-07,11:14:00,07:20:22,09:47:46,1472.36,1,620.09,Cancelado
VIAJE-6388,VH-115,Tráiler,2025-01-31,07:20:00,10:03:36,09:44:41,97.85,5,37.64,Retrasado
VIAJE-6389,VH-119,Camión pesado,2025-04-10,11:51:00,16:48:16,16:49:06,238.2,2,99.66,Completado
VIAJE-6390,VH-121,Camión ligero,2025-01-14,14:31:00,03:01:54,01:31:19,685.1,2,246.63,Retrasado
VIAJE-6391,VH-118,Camión ligero,2025-03-24,13:13:00,22:28:08,18:37:02,1576.36,4,402.57,Completado
VIAJE-6392,VH-118,Tráiler,2025-05-05,06:28:00,14:03:58,16:20:45,1385.65,5,579.34,Completado
VIAJE-6393,VH-111,Camión pesado,2025-01-15,10:17:00,02:54:07,00:26:18,505.44,2,204.82,Retrasado
VIAJE-6394,VH-123,Camión pesado,2025-05-24,13:35:00,19:46:39,23:45:51,1977.18,6,746.56,Completado
VIAJE-6395,VH-105,Furgoneta,2025-05-09,12:28:00,01:29:00,04:34:58,1180.43,6,359.37,Cancelado
VIAJE-6396,VH-124,Camión pesado,2025-03-11,12:43:00,22:26:46,23:42:55,1928.55,3,689.06,Completado
VIAJE-6397,VH-107,Tráiler,2025-05-19,14:06:00,18:09:14,18:21:17,265.73,5,90.16,Completado
VIAJE-6398,VH-101,Furgoneta,2025-01-26,09:15:00,00:10:03,23:19:10,483.39,5,135.24,Completado
VIAJE-6399,VH-107,Camión pesado,2025-04-03,09:11:00,12:38:00,12:49:30,179.43,2,47.61,Retrasado
VIAJE-6400,VH-116,Camión ligero,2025-06-13,12:14:00,09:20:19,09:45:08,640.79,5,245.75,Completado
VIAJE-6401,VH-120,Tráiler,2025-03-04,12:38:00,15:12:51,15:22:27,154.77,5,58.75,Retrasado
VIAJE-6402,VH-115,Camión pesado,2025-01-12,06:01:00,00:16:54,01:28:20,606.98,6,246.5,Retrasado
VIAJE-6403,VH-100,Tráiler,2025-01-30,12:15:00,02:37:25,03:53:36,641.17,1,246.37,Cancelado
VIAJE-6404,VH-110,Camión ligero,2025-02-16,09:29:00,11:46:43,12:02:30,102.95,1,37.76,Completado
VIAJE-6405,VH-119,Furgoneta,2025-06-14,10:23:00,00:19:20,00:12:27,620.77,5,231.78,Completado
VIAJE-6406,VH-110,Tráiler,2025-01-30,08:29:00,06:09:41,05:48:40,718.2,4,277.85,Completado
VIAJE-6407,VH-122,Tráiler,2025-02-06,12:15:00,17:08:38,19:14:36,1330.04,2,535.98,Retrasado
VIAJE-6408,VH-124,Tráiler,2025-05-20,09:01:00,04:08:25,01:50:11,951.92,4,341.64,Cancelado
VIAJE-6409,VH-115,Furgoneta,2025-01-12,08:46:00,17:11:49,17:51:29,484.71,6,149.16,Retrasado
VIAJE-6410,VH-102,Furgoneta,2025-03-18,12:56:00,08:28:17,09:48:18,972.4,2,243.27,Completado
VIAJE-6411,VH-102,Tráiler,2025-04-17,07:43:00,23:26:00,22:50:31,865.18,1,267.43,Completado
VIAJE-6412,VH-103,Tráiler,2025-05-17,12:13:00,07:01:36,00:57:16,1996.08,4,598.92,Completado
VIAJE-6413,VH-112,Tráiler,2025-06-01,14:57:00,15:10:10,15:32:30,747.76,4,303.5,Completado
VIAJE-6414,VH-100,Camión ligero,2025-03-13,14:14:00,14:36:31,12:37:06,1319.54,6,522.26,Completado
VIAJE-6415,VH-124,Furgoneta,2025-05-28,08:47:00,06:34:45,13:16:53,2801.74,6,1033.2,Completado
VIAJE-6416,VH-115,Camión ligero,2025-04-09,11:38:00,23:53:37,22:14:17,399.4,3,159.19,Completado
VIAJE-6417,VH-118,Camión ligero,2025-01-21,14:28:00,00:18:08,00:14:33,497.12,3,175.84,Completado
VIAJE-6418,VH-102,Camión ligero,2025-04-25,12:41:00,17:08:27,17:22:40,281.26,3,99.89,Cancelado
VIAJE-6419,VH-120,Furgoneta,2025-05-28,13:57:00,05:03:12,05:30:28,824.23,5,258.1,Completado
VIAJE-6420,VH-103,Tráiler,2025-02-01,07:17:00,10:24:44,14:22:58,1257.94,3,404.04,Completado
VIAJE-6421,VH-117,Camión ligero,2025-01-03,12:04:00,12:43:20,15:20:31,1362.81,6,576.54,Completado
VIAJE-6422,VH-113,Camión pesado,2025-01-25,12:12:00,04:20:17,10:07:51,1474.14,4,476.6,Completado
VIAJE-6423,VH-114,Camión pesado,2025-04-17,07:26:00,12:52:50,12:46:29,1600.53,2,579.57,Completado
VIAJE-6424,VH-102,Camión pesado,2025-05-15,06:25:00,08:48:54,05:13:49,1792.73,6,721.97,Completado
VIAJE-6425,VH-115,Camión ligero,2025-04-20,13:22:00,00:02:19,22:48:21,611.84,2,180.1,Completado
VIAJE-6426,VH-113,Camión ligero,2025-03-03,07:30:00,13:44:25,14:27:05,1544.54,3,619.15,Completado
VIAJE-6427,VH-109,Camión ligero,2025-03-04,13:43:00,23:13:49,22:51:49,421.37,3,170.78,Cancelado
VIAJE-6428,VH-107,Furgoneta,2025-04-18,09:43:00,15:12:39,12:08:30,1576.17,1,662.18,Completado
VIAJE-6429,VH-119,Camión pesado,2025-02-07,11:49:00,10:01:33,14:18:20,2018.47,4,532.77,Cancelado
VIAJE-6430,VH-122,Camión pesado,2025-03-24,14:56:00,09:19:44,13:33:09,2339.14,3,990.69,Completado
VIAJE-6431,VH-103,Camión pesado,2025-02-18,12:51:00,16:34:00,16:16:09,215.01,4,79.48,Completado
VIAJE-6432,VH-108,Camión ligero,2025-02-23,14:16:00,06:54:36,05:30:01,561.77,4,146.37,Completado
VIAJE-6433,VH-100,Tráiler,2025-06-03,12:33:00,20:58:40,16:33:45,1410.84,5,518.38,Completado
VIAJE-6434,VH-111,Tráiler,2025-02-04,10:58:00,22:31:05,23:42:17,1866.31,6,789.91,Completado
VIAJE-6435,VH-114,Tráiler,2025-06-12,09:21:00,17:17:20,16:30:30,1929.68,1,678.56,Completado
VIAJE-6436,VH-106,Camión pesado,2025-06-09,13:12:00,10:10:40,12:46:27,2164.02,4,593.38,Completado
VIAJE-6437,VH-122,Furgoneta,2025-01-03,08:19:00,16:24:59,16:59:14,298.61,2,131.1,Completado
VIAJE-6438,VH-122,Camión pesado,2025-01-16,12:43:00,08:41:07,07:48:47,1644.13,2,512.49,Completado
VIAJE-6439,VH-103,Camión ligero,2025-06-16,10:18:00,00:38:56,02:15:10,600.66,5,182.69,Completado
VIAJE-6440,VH-105,Furgoneta,2025-03-04,11:00:00,21:05:40,19:34:15,1442.4,4,618.63,Completado
VIAJE-6441,VH-103,Tráiler,2025-06-18,07:21:00,04:30:37,06:25:54,866.7,5,266.08,Completado
VIAJE-6442,VH-115,Furgoneta,2025-02-19,14:39:00,01:09:26,20:23:03,2273.7,4,709.87,Completado
VIAJE-6443,VH-109,Furgoneta,2025-01-24,06:32:00,02:21:39,04:33:43,1628.78,1,674.9,Completado
VIAJE-6444,VH-100,Camión pesado,2025-03-23,12:20:00,18:41:32,19:32:42,1130.86,5,322.39,Completado
VIAJE-6445,VH-107,Tráiler,2025-04-08,12:27:00,17:16:19,18:08:10,1944.38,4,787.62,Cancelado
VIAJE-6446,VH-111,Camión pesado,2025-03-01,14:24:00,20:41:25,20:55:35,251.63,1,90.17,Completado
VIAJE-6447,VH-119,Camión ligero,2025-06-09,09:50:00,00:21:24,01:52:12,1351.13,6,377.99,Completado
VIAJE-6448,VH-112,Tráiler,2025-06-22,08:32:00,20:47:18,17:32:33,1479.45,2,458.6,Cancelado
VIAJE-6449,VH-117,Camión pesado,2025-03-02,10:13:00,09:57:29,10:08:56,809.61,6,273.03,Cancelado
VIAJE-6450,VH-108,Camión ligero,2025-05-10,12:49:00,04:00:06,01:27:57,2448.19,2,968.24,Completado
VIAJE-6451,VH-112,Camión pesado,2025-05-22,11:21:00,14:18:28,14:35:34,120.56,3,30.66,Completado
VIAJE-6452,VH-105,Furgoneta,2025-06-05,10:56:00,10:15:59,15:27:30,2328.04,6,697.82,Retrasado
VIAJE-6453,VH-119,Tráiler,2025-03-14,11:13:00,04:03:41,03:34:50,570.12,4,147.64,Retrasado
VIAJE-6454,VH-103,Camión pesado,2025-01-02,06:48:00,12:01:41,08:50:23,1565.12,3,550.5,Retrasado
VIAJE-6455,VH-106,Furgoneta,2025-03-14,12:42:00,08:03:19,07:45:53,1326.13,4,474.46,Cancelado
VIAJE-6456,VH-108,Tráiler,2025-01-05,12:44:00,19:37:55,18:38:35,400.2,6,169.15,Retrasado
VIAJE-6457,VH-118,Camión ligero,2025-01-22,10:39:00,08:54:16,11:59:53,740.66,1,217.0,Cancelado
VIAJE-6458,VH-108,Tráiler,2025-01-27,11:25:00,11:30:59,13:09:51,1068.59,4,267.16,Completado
VIAJE-6459,VH-102,Tráiler,2025-01-06,07:24:00,08:00:14,10:51:33,1026.02,5,396.68,Completado
VIAJE-6460,VH-109,Camión pesado,2025-04-05,12:36:00,14:23:15,13:01:39,792.86,3,342.41,Completado
VIAJE-6461,VH-113,Tráiler,2025-05-28,09:31:00,03:18:06,04:37:56,565.97,6,171.41,Completado
VIAJE-6462,VH-117,Tráiler,2025-01-19,13:53:00,00:13:18,03:19:40,1837.55,3,505.1,Completado
VIAJE-6463,VH-104,Furgoneta,2025-01-15,09:34:00,02:27:29,02:05:32,983.57,4,279.81,Retrasado
VIAJE-6464,VH-109,Camión ligero,2025-06-11,12:48:00,01:34:13,02:22:30,1863.96,3,748.84,Retrasado
VIAJE-6465,VH-117,Camión ligero,2025-06-21,12:12:00,05:03:41,06:10:29,742.44,1,198.17,Completado
VIAJE-6466,VH-124,Camión pesado,2025-04-23,14:36:00,09:57:32,10:49:18,839.0,5,210.01,Completado
VIAJE-6467,VH-120,Furgoneta,2025-02-07,13:29:00,07:35:46,05:08:39,815.83,4,239.24,Completado
VIAJE-6468,VH-113,Camión pesado,2025-01-14,09:47:00,07:12:59,05:48:36,860.53,6,323.36,Completado
VIAJE-6469,VH-112,Tráiler,2025-03-04,09:06:00,11:48:43,09:22:38,1521.8,2,493.3,Retrasado
VIAJE-6470,VH-102,Tráiler,2025-01-13,13:56:00,02:02:45,01:19:28,423.47,4,179.25,Retrasado
VIAJE-6471,VH-114,Tráiler,2025-02-14,12:56:00,21:11:05,21:02:51,328.42,4,102.67,Completado
VIAJE-6472,VH-116,Tráiler,2025-05-07,10:50:00,11:38:23,12:28:58,1511.6,3,584.73,Completado
VIAJE-6473,VH-109,Furgoneta,2025-02-05,11:54:00,22:39:06,23:52:18,645.07,3,273.41,Completado
VIAJE-6474,VH-115,Tráiler,2025-04-30,12:35:00,12:26:52,09:01:46,739.83,2,313.18,Retrasado
VIAJE-6475,VH-114,Furgoneta,2025-01-21,10:38:00,09:06:37,06:15:05,853.88,1,342.3,Completado
VIAJE-6476,VH-120,Camión pesado,2025-01-16,06:50:00,10:19:11,10:41:14,204.68,5,81.4,Retrasado
VIAJE-6477,VH-111,Tráiler,2025-04-02,14:09:00,03:17:23,02:40:20,546.88,3,194.18,Completado
VIAJE-6478,VH-120,Tráiler,2025-04-04,09:21:00,07:13:34,02:08:08,3053.13,6,1014.63,Completado
VIAJE-6479,VH-120,Camión ligero,2025-01-10,10:29:00,13:48:46,13:23:31,233.01,6,61.05,Completado
VIAJE-6480,VH-109,Furgoneta,2025-04-18,07:05:00,12:41:01,13:17:05,1794.23,5,712.52,Completado
VIAJE-6481,VH-102,Camión ligero,2025-05-21,07:43:00,02:30:22,08:25:57,2143.56,6,873.52,Completado
VIAJE-6482,VH-112,Tráiler,2025-01-20,10:46:00,02:51:41,02:54:48,771.71,1,310.86,Retrasado
VIAJE-6483,VH-116,Tráiler,2025-06-21,06:17:00,17:25:42,16:22:22,2084.92,4,792.64,Retrasado
VIAJE-6484,VH-117,Camión pesado,2025-06-07,06:47:00,01:56:06,01:02:00,676.57,4,250.38,Completado
VIAJE-6485,VH-100,Camión ligero,2025-03-12,08:44:00,21:26:10,20:13:06,498.74,6,194.94,Retrasado
VIAJE-6486,VH-113,Furgoneta,2025-01-05,11:17:00,03:50:21,04:15:56,2320.47,5,661.21,Completado
VIAJE-6487,VH-102,Furgoneta,2025-01-15,11:04:00,23:00:56,22:34:17,400.64,4,124.87,Completado
VIAJE-6488,VH-114,Camión pesado,2025-02-24,14:37:00,07:09:54,10:05:32,1627.34,6,517.36,Completado
VIAJE-6489,VH-114,Furgoneta,2025-03-19,08:00:00,18:38:49,17:22:45,577.37,3,251.74,Completado
VIAJE-6490,VH-123,Camión pesado,2025-05-10,13:41:00,02:03:49,02:12:07,548.38,1,219.1,Retrasado
VIAJE-6491,VH-113,Furgoneta,2025-05-08,13:19:00,19:42:36,20:30:47,214.87,2,57.0,Completado
VIAJE-6492,VH-100,Camión pesado,2025-04-01,14:23:00,01:22:50,02:16:46,726.14,4,259.16,Completado
VIAJE-6493,VH-111,Camión pesado,2025-06-09,14:49:00,17:33:46,14:30:19,1484.63,6,534.58,Completado
VIAJE-6494,VH-110,Camión ligero,2025-05-28,14:19:00,00:47:14,05:05:46,1968.15,1,874.3,Cancelado
VIAJE-6495,VH-112,Furgoneta,2025-04-03,14:53:00,09:41:23,09:11:07,2765.9,4,1110.73,Completado
VIAJE-6496,VH-106,Camión pesado,2025-01-25,09:19:00,11:48:40,12:11:26,1806.51,1,710.49,Completado
VIAJE-6497,VH-123,Camión ligero,2025-02-20,14:04:00,05:44:46,02:52:44,2565.13,2,1002.24,Completado
VIAJE-6498,VH-109,Camión pesado,2025-01-27,11:36:00,10:54:44,13:17:34,1483.76,1,589.2,Completado
VIAJE-6499,VH-105,Camión ligero,2025-05-12,11:09:00,10:52:13,14:21:29,894.91,1,276.66,Retrasado
VIAJE-5257,VH-119,Furgoneta,2025-03-18,07:38:00,03:13:29,01:34:20,1974.83,3,617.94,Completado
VIAJE-5757,VH-122,Camión ligero,2025-06-16,08:32:00,18:39:19,13:44:27,1175.02,5,345.3,Retrasado
VIAJE-5992,VH-119,Furgoneta,2025-02-28,14:55:00,08:25:42,09:41:58,1145.73,4,347.82,Completado
VIAJE-6170,VH-113,Furgoneta,2025-01-08,12:45:00,04:25:54,03:25:38,1375.49,2,468.33,Completado
VIAJE-6068,VH-111,Furgoneta,2025-03-17,13:46:00,23:53:05,01:42:57,2101.63,5,810.77,Completado
VIAJE-5799,VH-103,Tráiler,2025-01-31,11:37:00,03:25:46,03:14:14,984.05,5,297.17,Cancelado
VIAJE-6439,VH-103,Camión ligero,2025-06-16,10:18:00,00:38:56,02:15:10,600.66,5,182.69,Completado
VIAJE-6421,VH-117,Camión ligero,2025-01-03,12:04:00,12:43:20,15:20:31,1362.81,6,576.54,Completado
VIAJE-6199,VH-112,Furgoneta,2025-03-27,07:17:00,07:43:40,06:46:21,1610.63,2,481.99,Cancelado
VIAJE-5515,VH-119,Tráiler,2025-05-24,14:09:00,13:27:52,16:33:53,1400.88,5,538.02,Retrasado
VIAJE-5516,VH-121,Camión ligero,2025-03-10,06:37:00,00:55:48,03:09:13,1071.99,3,286.96,Cancelado
VIAJE-5748,VH-101,Furgoneta,2025-05-27,14:54:00,08:02:44,02:39:59,2393.64,2,905.93,Completado
VIAJE-6260,VH-112,Camión ligero,2025-02-11,10:10:00,05:08:13,03:33:10,615.73,2,171.71,Completado
VIAJE-5937,VH-122,Camión pesado,2025-02-14,08:30:00,15:15:04,15:55:11,408.2,4,155.22,Retrasado
VIAJE-5542,VH-120,Furgoneta,2025-06-04,11:14:00,07:47:58,06:48:12,1353.31,6,569.9,Completado
VIAJE-6112,VH-104,Camión pesado,2025-06-01,14:45:00,10:51:33,06:31:38,2980.11,3,1275.19,Completado
VIAJE-5134,VH-110,Camión pesado,2025-03-16,10:06:00,01:00:26,21:04:36,1415.94,2,387.53,Cancelado
VIAJE-6249,VH-117,Camión ligero,2025-06-22,09:29:00,13:09:56,10:13:30,1686.53,6,496.49,Cancelado
VIAJE-5775,VH-108,Furgoneta,2025-06-25,10:25:00,01:06:12,02:26:14,1000.82,2,410.73,Completado
VIAJE-5039,VH-106,Camión ligero,2025-05-10,11:30:00,01:14:35,23:14:53,473.86,4,154.48,Retrasado
